-7.762603e-01	3.669127e+00	2.273737e-13	5.401147e-01	4.785313e-01	4.999984e-01	2.401100e-01	1.103111e+02	0.000000e+00	1	1.000000e+14	0.900000	0.200000
-8.143578e-01	3.729023e+00	2.273737e-13	5.654505e-01	4.988491e-01	4.999991e-01	2.654442e-01	1.040886e+02	0.000000e+00	1	1.886560e-04	0.900000	0.200000
-7.788409e-01	3.675257e+00	2.273737e-13	5.419986e-01	4.784247e-01	5.000000e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	4.282725e-02	0.900000	0.200000
-8.140983e-01	3.727335e+00	2.273737e-13	5.654824e-01	4.982221e-01	4.999996e-01	2.654739e-01	1.038951e+02	0.000000e+00	1	2.741043e-06	0.900000	0.200000
-8.141530e-01	3.727470e+00	2.273737e-13	5.654505e-01	4.983920e-01	4.999998e-01	2.654447e-01	1.039612e+02	0.000000e+00	1	9.064204e-04	0.900000	0.200000
-7.791544e-01	3.694751e+00	2.273737e-13	5.419986e-01	4.792992e-01	5.000000e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	4.397166e-01	0.900000	0.200000
-7.791544e-01	3.694751e+00	2.273737e-13	5.419986e-01	4.792992e-01	5.000000e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	9.110631e-02	0.900000	0.200000
-7.789430e-01	3.681557e+00	2.273737e-13	5.419986e-01	4.787077e-01	4.999998e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	3.689360e-02	0.900000	0.200000
-7.788625e-01	3.676622e+00	2.273737e-13	5.419986e-01	4.784858e-01	4.999994e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	9.373880e-03	0.900000	0.200000
-8.141534e-01	3.727799e+00	2.273737e-13	5.654797e-01	4.983377e-01	4.999996e-01	2.654763e-01	1.039256e+02	0.000000e+00	1	6.459268e-03	0.900000	0.200000
-7.767018e-01	3.674067e+00	2.273737e-13	5.401363e-01	4.796917e-01	4.999999e-01	2.401096e-01	1.106885e+02	0.000000e+00	1	1.199175e-03	0.900000	0.200000
-8.104896e-01	3.711110e+00	2.273737e-13	5.640046e-01	4.934152e-01	5.000000e-01	2.639635e-01	1.031999e+02	0.000000e+00	1	1.488690e-02	0.900000	0.200000
-8.158039e-01	3.734798e+00	2.273737e-13	5.666608e-01	4.996656e-01	4.999999e-01	2.666564e-01	1.037609e+02	0.000000e+00	1	2.309802e-02	0.900000	0.200000
-8.136763e-01	3.723837e+00	2.273737e-13	5.654837e-01	4.972637e-01	5.000000e-01	2.654835e-01	1.036300e+02	0.000000e+00	1	3.603341e-03	0.900000	0.200000
-8.142000e-01	3.728325e+00	2.273737e-13	5.654853e-01	4.984336e-01	4.999999e-01	2.654815e-01	1.039472e+02	0.000000e+00	1	5.865913e-04	0.900000	0.200000
-8.143767e-01	3.730485e+00	2.273737e-13	5.654505e-01	4.989132e-01	4.999998e-01	2.654442e-01	1.040886e+02	0.000000e+00	1	2.270230e-02	0.900000	0.200000
-8.140986e-01	3.727339e+00	2.273737e-13	5.654824e-01	4.982221e-01	5.000000e-01	2.654739e-01	1.038950e+02	0.000000e+00	1	6.867705e-04	0.900000	0.200000
-8.094875e-01	3.705681e+00	2.273737e-13	5.640240e-01	4.912273e-01	4.999997e-01	2.640082e-01	1.025572e+02	0.000000e+00	1	7.250677e-03	0.900000	0.200000
-8.134787e-01	3.722403e+00	2.273737e-13	5.655507e-01	4.967300e-01	4.999974e-01	2.655425e-01	1.034526e+02	0.000000e+00	1	7.175738e-03	0.900000	0.200000
-8.105399e-01	3.712063e+00	2.273737e-13	5.640019e-01	4.934460e-01	4.999997e-01	2.640009e-01	1.031837e+02	0.000000e+00	1	7.176109e-03	0.900000	0.200000
-8.103119e-01	3.709742e+00	2.273737e-13	5.640243e-01	4.929451e-01	4.999971e-01	2.640073e-01	1.030512e+02	0.000000e+00	1	7.380628e-03	0.900000	0.200000
-8.127896e-01	3.718213e+00	2.273737e-13	5.654960e-01	4.953559e-01	4.999997e-01	2.654851e-01	1.030924e+02	0.000000e+00	1	4.164225e-02	0.900000	0.200000
-8.157861e-01	3.733446e+00	2.273737e-13	5.666648e-01	4.996072e-01	4.999997e-01	2.666560e-01	1.037609e+02	0.000000e+00	1	2.671052e-02	0.900000	0.200000
-8.103948e-01	3.709961e+00	2.273737e-13	5.640185e-01	4.932071e-01	4.999999e-01	2.639647e-01	1.031473e+02	0.000000e+00	1	3.917479e-03	0.900000	0.200000
-8.134793e-01	3.723001e+00	2.273737e-13	5.655863e-01	4.967563e-01	5.000000e-01	2.655425e-01	1.034497e+02	0.000000e+00	1	4.111198e-03	0.900000	0.200000
-8.158794e-01	3.741190e+00	2.273737e-13	5.666608e-01	4.999422e-01	4.999997e-01	2.666559e-01	1.037609e+02	0.000000e+00	1	8.261004e-03	0.900000	0.200000
-7.766848e-01	3.673893e+00	2.273737e-13	5.401358e-01	4.797036e-01	4.999998e-01	2.400972e-01	1.107029e+02	0.000000e+00	1	1.266692e-02	0.900000	0.200000
-8.143767e-01	3.730485e+00	2.273737e-13	5.654505e-01	4.989132e-01	4.999998e-01	2.654442e-01	1.040886e+02	0.000000e+00	1	3.379284e-03	0.900000	0.200000
-8.094788e-01	3.704986e+00	2.273737e-13	5.640240e-01	4.911971e-01	4.999990e-01	2.640082e-01	1.025572e+02	0.000000e+00	1	4.998657e-03	0.900000	0.200000
-8.131706e-01	3.720924e+00	2.273737e-13	5.654506e-01	4.962514e-01	4.999994e-01	2.654447e-01	1.033597e+02	0.000000e+00	1	0.000000e+00	0.900000	0.200000
-8.103002e-01	3.708959e+00	2.273737e-13	5.640238e-01	4.929046e-01	4.999997e-01	2.640061e-01	1.030491e+02	0.000000e+00	1	1.891520e-02	0.900000	0.200000
-7.766848e-01	3.673893e+00	2.273737e-13	5.401358e-01	4.797036e-01	4.999998e-01	2.400972e-01	1.107029e+02	0.000000e+00	1	0.000000e+00	0.900000	0.200000
-8.094452e-01	3.704241e+00	2.273737e-13	5.640261e-01	4.911966e-01	4.999992e-01	2.639731e-01	1.025791e+02	0.000000e+00	1	5.408433e-08	0.900000	0.200000
-8.158261e-01	3.736739e+00	2.273737e-13	5.666608e-01	4.997491e-01	4.999997e-01	2.666559e-01	1.037609e+02	0.000000e+00	1	1.331936e-02	0.900000	0.200000
-8.094452e-01	3.704241e+00	2.273737e-13	5.640261e-01	4.911966e-01	4.999992e-01	2.639731e-01	1.025791e+02	0.000000e+00	1	7.892007e-07	0.900000	0.200000
-8.140986e-01	3.727339e+00	2.273737e-13	5.654824e-01	4.982221e-01	5.000000e-01	2.654739e-01	1.038950e+02	0.000000e+00	1	1.005810e-06	0.900000	0.200000
-8.153911e-01	3.730953e+00	2.273737e-13	5.666608e-01	4.987410e-01	4.999998e-01	2.666564e-01	1.035166e+02	0.000000e+00	1	1.803862e-02	0.900000	0.200000
-8.105399e-01	3.712063e+00	2.273737e-13	5.640019e-01	4.934460e-01	4.999997e-01	2.640009e-01	1.031837e+02	0.000000e+00	1	4.460287e-03	0.900000	0.200000
-8.140826e-01	3.727316e+00	2.273737e-13	5.654484e-01	4.982729e-01	4.999995e-01	2.654321e-01	1.039292e+02	0.000000e+00	1	2.560285e-04	0.900000	0.200000
-8.134793e-01	3.723001e+00	2.273737e-13	5.655863e-01	4.967563e-01	5.000000e-01	2.655425e-01	1.034497e+02	0.000000e+00	1	2.753072e-04	0.900000	0.200000
-8.140721e-01	3.727014e+00	2.273737e-13	5.654515e-01	4.982491e-01	4.999999e-01	2.654310e-01	1.039257e+02	0.000000e+00	1	1.629351e-02	0.900000	0.200000
-8.140722e-01	3.727014e+00	2.273737e-13	5.654513e-01	4.982491e-01	5.000000e-01	2.654310e-01	1.039257e+02	0.000000e+00	1	2.073267e-03	0.900000	0.200000
-8.095448e-01	3.705921e+00	2.273737e-13	5.640207e-01	4.913582e-01	4.999980e-01	2.640027e-01	1.025980e+02	0.000000e+00	1	1.451683e-02	0.900000	0.200000
-8.143631e-01	3.729041e+00	2.273737e-13	5.654505e-01	4.988605e-01	4.999990e-01	2.654442e-01	1.040921e+02	0.000000e+00	1	1.886560e-04	0.900000	0.200000
-8.135350e-01	3.723571e+00	2.273737e-13	5.654433e-01	4.970468e-01	4.999992e-01	2.654426e-01	1.035807e+02	0.000000e+00	1	6.287348e-04	0.900000	0.200000
-8.131706e-01	3.720924e+00	2.273737e-13	5.654506e-01	4.962514e-01	4.999994e-01	2.654447e-01	1.033597e+02	0.000000e+00	1	1.866698e-02	0.900000	0.200000
-8.133872e-01	3.722012e+00	2.273737e-13	5.654837e-01	4.966375e-01	5.000000e-01	2.654835e-01	1.034531e+02	0.000000e+00	1	4.790473e-03	0.900000	0.200000
-8.133882e-01	3.722115e+00	2.273737e-13	5.654850e-01	4.966423e-01	5.000000e-01	2.654835e-01	1.034531e+02	0.000000e+00	1	7.726060e-04	0.900000	0.200000
-8.140986e-01	3.727339e+00	2.273737e-13	5.654824e-01	4.982221e-01	5.000000e-01	2.654739e-01	1.038950e+02	0.000000e+00	1	1.400600e-05	0.900000	0.200000
-8.131760e-01	3.721412e+00	2.273737e-13	5.654506e-01	4.962723e-01	4.999990e-01	2.654447e-01	1.033597e+02	0.000000e+00	1	1.007268e-03	0.900000	0.200000
-8.094504e-01	3.704592e+00	2.273737e-13	5.639742e-01	4.911966e-01	4.999999e-01	2.639694e-01	1.025791e+02	0.000000e+00	1	5.272611e-03	0.900000	0.200000
-8.140983e-01	3.727335e+00	2.273737e-13	5.654824e-01	4.982221e-01	4.999996e-01	2.654739e-01	1.038951e+02	0.000000e+00	1	0.000000e+00	0.900000	0.200000
-8.140721e-01	3.727014e+00	2.273737e-13	5.654515e-01	4.982491e-01	4.999999e-01	2.654310e-01	1.039257e+02	0.000000e+00	1	3.559414e-03	0.900000	0.200000
-8.104048e-01	3.710142e+00	2.273737e-13	5.640179e-01	4.932254e-01	4.999992e-01	2.639674e-01	1.031499e+02	0.000000e+00	1	9.080577e-03	0.900000	0.200000
-8.093658e-01	3.704090e+00	2.273737e-13	5.640404e-01	4.910531e-01	4.999981e-01	2.639704e-01	1.025355e+02	0.000000e+00	1	2.294281e-04	0.900000	0.200000
-8.131760e-01	3.721412e+00	2.273737e-13	5.654506e-01	4.962723e-01	4.999990e-01	2.654447e-01	1.033597e+02	0.000000e+00	1	5.122109e-03	0.900000	0.200000
-8.140986e-01	3.727339e+00	2.273737e-13	5.654824e-01	4.982221e-01	5.000000e-01	2.654739e-01	1.038950e+02	0.000000e+00	1	0.000000e+00	0.900000	0.200000
-8.142000e-01	3.728325e+00	2.273737e-13	5.654853e-01	4.984336e-01	4.999999e-01	2.654815e-01	1.039472e+02	0.000000e+00	1	4.791800e-03	0.900000	0.200000
-8.093658e-01	3.704090e+00	2.273737e-13	5.640404e-01	4.910531e-01	4.999981e-01	2.639704e-01	1.025355e+02	0.000000e+00	1	5.430366e-03	0.900000	0.200000
-8.133885e-01	3.722122e+00	2.273737e-13	5.654837e-01	4.966423e-01	5.000000e-01	2.654835e-01	1.034531e+02	0.000000e+00	1	1.930737e-03	0.900000	0.200000
-8.135350e-01	3.723571e+00	2.273737e-13	5.654433e-01	4.970468e-01	4.999992e-01	2.654426e-01	1.035807e+02	0.000000e+00	1	1.820277e-03	0.900000	0.200000
-8.140983e-01	3.727335e+00	2.273737e-13	5.654824e-01	4.982221e-01	4.999996e-01	2.654739e-01	1.038951e+02	0.000000e+00	1	3.222549e-04	0.900000	0.200000
-8.140826e-01	3.727316e+00	2.273737e-13	5.654484e-01	4.982729e-01	4.999995e-01	2.654321e-01	1.039292e+02	0.000000e+00	1	2.269549e-03	0.900000	0.200000
-8.140983e-01	3.727335e+00	2.273737e-13	5.654824e-01	4.982221e-01	4.999996e-01	2.654739e-01	1.038951e+02	0.000000e+00	1	1.416589e-05	0.900000	0.200000
-8.154831e-01	3.731080e+00	2.273737e-13	5.666604e-01	4.989501e-01	4.999973e-01	2.666509e-01	1.035845e+02	0.000000e+00	1	4.881331e-03	0.900000	0.200000
-8.140986e-01	3.727339e+00	2.273737e-13	5.654824e-01	4.982221e-01	5.000000e-01	2.654739e-01	1.038950e+02	0.000000e+00	1	9.009289e-04	0.900000	0.200000
-8.094452e-01	3.704241e+00	2.273737e-13	5.640261e-01	4.911966e-01	4.999992e-01	2.639731e-01	1.025791e+02	0.000000e+00	1	1.443648e-04	0.900000	0.200000
-8.135350e-01	3.723571e+00	2.273737e-13	5.654433e-01	4.970468e-01	4.999992e-01	2.654426e-01	1.035807e+02	0.000000e+00	1	5.493630e-03	0.900000	0.200000
-7.788625e-01	3.676622e+00	2.273737e-13	5.419986e-01	4.784858e-01	4.999994e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	0.000000e+00	0.900000	0.200000
-8.093658e-01	3.704090e+00	2.273737e-13	5.640404e-01	4.910531e-01	4.999981e-01	2.639704e-01	1.025355e+02	0.000000e+00	1	5.463876e-05	0.900000	0.200000
-8.133885e-01	3.722122e+00	2.273737e-13	5.654837e-01	4.966423e-01	5.000000e-01	2.654835e-01	1.034531e+02	0.000000e+00	1	1.184994e-03	0.900000	0.200000
-8.127896e-01	3.718213e+00	2.273737e-13	5.654960e-01	4.953559e-01	4.999997e-01	2.654851e-01	1.030924e+02	0.000000e+00	1	4.090324e-02	0.900000	0.200000
-7.788625e-01	3.676622e+00	2.273737e-13	5.419986e-01	4.784858e-01	4.999994e-01	2.419703e-01	1.090876e+02	0.000000e+00	1	3.486287e-04	0.900000	0.200000
-7.767023e-01	3.674096e+00	2.273737e-13	5.401363e-01	4.796931e-01	4.999999e-01	2.401096e-01	1.106885e+02	0.000000e+00	1	1.856654e-03	0.900000	0.200000
-8.134851e-01	3.723031e+00	2.273737e-13	5.655527e-01	4.967563e-01	4.999973e-01	2.655425e-01	1.034522e+02	0.000000e+00	1	4.614608e-03	0.900000	0.200000
-8.143631e-01	3.729041e+00	2.273737e-13	5.654505e-01	4.988605e-01	4.999990e-01	2.654442e-01	1.040921e+02	0.000000e+00	1	1.007855e-02	0.900000	0.200000
