# This file contains the data of initial population
# of objectives = 2, # of constraints = 3, # of real_var = 7, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-8.473871e-01	-6.328312e-01	-2.090000e+02	-5.252065e+00	-7.747661e+00	8.378418e-01	4.983661e-01	2.427080e-01	2.308418e-01	4.145923e+01	8.473871e-01	6.328312e-01	-2.219997e+02	73	1.000000e+14
-5.106184e-01	-7.531002e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.904502e-01	3.162942e-01	3.706554e-01	2.961128e-01	1.474071e+02	5.106184e-01	7.531002e-01	-inf	96	2.848489e-02
-7.652572e-01	-6.127384e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	3.211503e-01	1.956123e-01	4.874812e-01	2.499862e-01	-1.583162e+01	7.652572e-01	6.127384e-01	-inf	96	8.549313e-03
-7.003118e-01	-9.121054e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.233324e-01	3.801495e-01	3.264504e-01	8.025216e-02	-5.746000e+01	7.003118e-01	9.121054e-01	-inf	96	1.560488e-02
-5.114409e-01	-5.425915e-01	-2.370000e+02	-1.570789e+01	-1.543001e+01	3.792194e-01	4.296877e-01	2.678207e-01	8.428373e-02	-1.067072e+02	5.114409e-01	5.425915e-01	-2.681379e+02	85	1.000000e+14
-8.389848e-01	-5.482717e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	9.618160e-01	2.541720e-01	2.993693e-01	2.727025e-01	-8.747115e+01	8.389848e-01	5.482717e-01	-inf	96	2.322560e-02
-8.080930e-01	-9.232664e-01	-1.970000e+02	-1.107445e+02	-5.025381e+02	7.257441e-01	3.025282e-01	4.030722e-01	1.820539e-01	2.036184e+01	8.080930e-01	9.232664e-01	-8.102826e+02	91	1.000000e+14
-8.156052e-01	-9.001048e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.592185e-01	3.677182e-01	1.614258e-01	2.676747e-01	-1.189471e+02	8.156052e-01	9.001048e-01	-inf	96	7.563289e-03
-8.893102e-01	-7.921582e-01	-5.700000e+01	-2.026460e-01	-2.407216e-01	4.693987e-01	3.733644e-01	3.855512e-01	1.492850e-01	1.186125e+02	8.893102e-01	7.921582e-01	-5.744337e+01	10	1.000000e+14
-6.535756e-01	-8.010527e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.662532e-01	2.572685e-01	4.386169e-01	1.532577e-01	-1.503581e+02	6.535756e-01	8.010527e-01	-inf	96	1.664093e-02
-8.574864e-01	-8.934357e-01	-1.430000e+02	1.461480e-02	-2.283012e-02	5.842386e-01	2.143156e-01	3.628819e-01	2.329077e-01	3.619865e+01	8.574864e-01	8.934357e-01	-1.430228e+02	37	1.000000e+14
-7.200836e-01	-7.009839e-01	-1.760000e+02	-2.641056e+00	-2.287619e+00	5.407950e-01	3.214294e-01	3.374667e-01	8.965634e-02	-1.098907e+02	7.200836e-01	7.009839e-01	-1.809287e+02	53	1.000000e+14
-5.604158e-01	-9.423017e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.484163e-01	2.754801e-01	3.637820e-01	2.106300e-01	9.754554e+01	5.604158e-01	9.423017e-01	-inf	96	2.723446e-02
-9.382876e-01	-9.161851e-01	-1.310000e+02	-2.387972e-01	-3.831599e-01	5.494548e-01	2.510466e-01	4.454095e-01	1.735527e-01	-4.091717e+00	9.382876e-01	9.161851e-01	-1.316220e+02	32	1.000000e+14
-8.201291e-01	-7.180127e-01	-2.170000e+02	-1.901022e+01	-1.790716e+01	3.056636e-01	4.094705e-01	2.249643e-01	8.159696e-02	-6.618020e+01	8.201291e-01	7.180127e-01	-2.539174e+02	84	1.000000e+14
-7.997390e-01	-9.297413e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.147345e-01	3.140558e-01	3.818447e-01	1.181740e-01	-1.087087e+02	7.997390e-01	9.297413e-01	-inf	96	3.999532e-02
-7.681672e-01	-9.061354e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.865202e-01	3.293878e-01	3.188851e-01	1.623658e-01	-7.153589e+01	7.681672e-01	9.061354e-01	-inf	96	1.168187e-02
-5.959357e-01	-5.286855e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.354173e-01	3.377595e-01	2.333123e-01	1.247651e-01	1.262664e+02	5.959357e-01	5.286855e-01	-inf	96	1.604075e-02
-8.407897e-01	-6.085511e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.081242e-01	1.819804e-01	2.085898e-01	8.062370e-02	-6.365082e+01	8.407897e-01	6.085511e-01	-inf	96	1.232802e-02
-5.076043e-01	-9.545256e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.423507e-01	3.457016e-01	2.642905e-01	2.719988e-01	1.363010e+02	5.076043e-01	9.545256e-01	-inf	96	9.387941e-03
-5.591643e-01	-7.139718e-01	-1.510000e+02	1.040963e+00	1.071623e+00	5.206359e-01	1.871650e-01	4.882508e-01	2.461303e-01	-5.314829e+01	5.591643e-01	7.139718e-01	-1.510000e+02	39	1.000000e+14
-9.427980e-01	-7.116019e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.565091e-01	3.028939e-01	2.168462e-01	2.463007e-01	5.773980e+01	9.427980e-01	7.116019e-01	-inf	96	7.124358e-03
-8.522413e-01	-7.896498e-01	-2.110000e+02	-1.864396e+03	-7.492371e+03	6.728231e-01	4.682500e-01	4.876444e-01	7.027773e-02	-1.366816e+02	8.522413e-01	7.896498e-01	-9.567767e+03	95	1.000000e+14
-8.838252e-01	-5.821944e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.530434e-01	2.772757e-01	4.559734e-01	1.733231e-01	1.375681e+02	8.838252e-01	5.821944e-01	-inf	96	1.901341e-02
-5.726607e-01	-8.756265e-01	-1.400000e+02	2.607082e-01	3.205159e-01	5.549402e-01	2.967783e-01	4.536838e-01	2.710446e-01	-4.359919e+01	5.726607e-01	8.756265e-01	-1.400000e+02	36	1.000000e+14
-6.663110e-01	-5.051308e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.011451e-01	2.947125e-01	3.031450e-01	2.148167e-01	-1.231702e+02	6.663110e-01	5.051308e-01	-inf	96	1.124249e-02
-7.360028e-01	-5.329275e-01	-8.800000e+01	-9.727141e-01	-9.106953e-01	3.405428e-01	2.963043e-01	4.085943e-01	5.859366e-02	1.237100e+02	7.360028e-01	5.329275e-01	-8.988341e+01	14	1.000000e+14
-7.237630e-01	-6.110036e-01	-1.340000e+02	4.432874e-01	5.154196e-01	6.034447e-01	1.921207e-01	4.037649e-01	2.127521e-01	-3.610425e+00	7.237630e-01	6.110036e-01	-1.340000e+02	34	1.000000e+14
-9.964445e-01	-6.443773e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.136999e-01	3.737200e-01	3.589132e-01	1.863161e-01	1.716352e+02	9.964445e-01	6.443773e-01	-inf	96	2.271311e-02
-7.491149e-01	-5.279142e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	9.008570e-01	4.212294e-01	3.624684e-01	1.668959e-01	6.452698e+01	7.491149e-01	5.279142e-01	-inf	96	3.154467e-02
-9.980982e-01	-9.369802e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.448849e-01	1.553396e-01	3.865960e-01	1.960344e-01	1.239899e+02	9.980982e-01	9.369802e-01	-inf	96	1.000000e+14
-9.094680e-01	-9.013672e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.986786e-01	2.449498e-01	2.557181e-01	8.211265e-02	2.362290e+01	9.094680e-01	9.013672e-01	-inf	96	3.350837e-02
-9.830059e-01	-9.729403e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	9.140972e-01	4.619514e-01	1.803367e-01	1.217386e-01	1.667092e+02	9.830059e-01	9.729403e-01	-inf	96	3.410033e-02
-6.909648e-01	-9.169373e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.272361e-01	2.063630e-01	1.822899e-01	2.599823e-01	1.732520e+02	6.909648e-01	9.169373e-01	-inf	96	1.345832e-02
-5.657203e-01	-9.959471e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	9.192088e-01	1.633624e-01	4.928239e-01	6.133049e-02	1.030995e+02	5.657203e-01	9.959471e-01	-inf	96	3.358679e-02
-7.521618e-01	-6.761228e-01	-2.430000e+02	3.000000e+00	-1.166418e+00	4.102840e-01	4.412253e-01	3.904326e-01	1.925610e-01	-5.924885e+01	7.521618e-01	6.761228e-01	-2.441664e+02	81	1.000000e+14
-5.092189e-01	-8.899677e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.344079e-01	3.527383e-01	2.330172e-01	2.579629e-01	-1.062258e+02	5.092189e-01	8.899677e-01	-inf	96	1.633253e-02
-7.236854e-01	-6.103430e-01	-7.300000e+01	-6.718078e+00	-8.844965e+00	4.575861e-01	3.717982e-01	4.299226e-01	1.650129e-01	-1.482840e+02	7.236854e-01	6.103430e-01	-8.856304e+01	13	1.000000e+14
-9.282198e-01	-9.702838e-01	-2.230000e+02	-1.286564e+00	-1.463621e+00	6.811836e-01	3.572852e-01	3.938479e-01	9.103107e-02	-1.095464e+02	9.282198e-01	9.702838e-01	-2.257502e+02	74	1.000000e+14
-8.200449e-01	-5.297189e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.584097e-01	4.216718e-01	4.814190e-01	1.099209e-01	-1.288061e+02	8.200449e-01	5.297189e-01	-inf	96	1.709140e-02
-9.767079e-01	-8.504928e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	9.231250e-01	2.439807e-01	2.187318e-01	2.352222e-01	-6.573999e+01	9.767079e-01	8.504928e-01	-inf	96	2.174973e-02
-5.939379e-01	-9.370269e-01	-2.270000e+02	-3.623942e+00	-2.993323e+00	3.111477e-01	2.873955e-01	4.210119e-01	2.593454e-01	-9.042909e+01	5.939379e-01	9.370269e-01	-2.336173e+02	77	1.000000e+14
-6.053186e-01	-7.961943e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.547407e-01	2.161088e-01	4.489008e-01	1.334281e-01	-9.950876e+01	6.053186e-01	7.961943e-01	-inf	96	2.154946e-02
-7.121030e-01	-9.191818e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.884773e-01	4.755540e-01	2.449479e-01	2.035363e-01	-1.456948e+02	7.121030e-01	9.191818e-01	-inf	96	1.403409e-02
-6.938708e-01	-6.960390e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	4.986433e-01	1.958032e-01	2.132004e-01	2.064698e-01	-1.730345e+02	6.938708e-01	6.960390e-01	-inf	96	2.107330e-02
-6.054178e-01	-6.882771e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.283321e-01	3.550992e-01	2.493457e-01	1.146221e-01	-4.666068e+01	6.054178e-01	6.882771e-01	-inf	96	1.909064e-02
-5.917915e-01	-8.462379e-01	-1.060000e+02	-2.046545e-01	-8.854278e-02	6.402498e-01	3.501075e-01	3.712149e-01	2.815713e-01	5.925073e+01	5.917915e-01	8.462379e-01	-1.062932e+02	20	1.000000e+14
-8.548030e-01	-8.213185e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.658937e-01	2.904620e-01	4.206908e-01	1.390784e-01	1.500001e+02	8.548030e-01	8.213185e-01	-inf	96	1.161994e-02
-8.660402e-01	-5.670351e-01	-4.900000e+01	-8.668488e+01	-4.885396e+01	4.335326e-01	2.736016e-01	4.720327e-01	1.353782e-01	-1.347543e+02	8.660402e-01	5.670351e-01	-1.845388e+02	55	1.000000e+14
-5.802220e-01	-6.312986e-01	-1.790000e+02	-1.266934e+00	-1.189708e+00	5.853451e-01	3.692911e-01	4.527769e-01	2.254512e-01	-6.918864e+01	5.802220e-01	6.312986e-01	-1.814566e+02	54	1.000000e+14
-8.907826e-01	-7.869203e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	4.293002e-01	2.025453e-01	3.331247e-01	2.219830e-01	-1.081260e+02	8.907826e-01	7.869203e-01	-inf	96	5.136255e-02
-9.711317e-01	-5.079392e-01	-1.930000e+02	-1.723650e+00	-1.658868e+00	5.398957e-01	4.665887e-01	3.043822e-01	1.083613e-01	-5.174306e+00	9.711317e-01	5.079392e-01	-1.963825e+02	58	1.000000e+14
-9.550492e-01	-6.418398e-01	-2.200000e+01	-1.076459e+00	-2.667114e+00	6.139445e-01	3.221332e-01	3.592930e-01	2.402989e-01	9.450366e+00	9.550492e-01	6.418398e-01	-2.574357e+01	5	1.000000e+14
-8.990695e-01	-6.903336e-01	-2.380000e+02	3.000000e+00	-5.485857e+00	3.863806e-01	4.985619e-01	2.136892e-01	6.517655e-02	1.236693e+02	8.990695e-01	6.903336e-01	-2.434859e+02	79	1.000000e+14
-6.446301e-01	-9.580519e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.953342e-01	2.733556e-01	2.643029e-01	1.197610e-01	-8.701570e+01	6.446301e-01	9.580519e-01	-inf	96	1.645647e-02
-7.963905e-01	-7.959758e-01	-9.700000e+01	-5.143895e+00	-4.287156e+00	5.344409e-01	2.949176e-01	4.694426e-01	1.152785e-01	-1.222102e+02	7.963905e-01	7.959758e-01	-1.064311e+02	21	1.000000e+14
-6.128333e-01	-7.829199e-01	-2.340000e+02	-1.964570e-01	-1.954018e-01	5.751647e-01	3.009950e-01	4.409579e-01	2.021699e-01	-1.266373e+02	6.128333e-01	7.829199e-01	-2.343919e+02	78	1.000000e+14
-9.290675e-01	-9.355428e-01	2.100000e+01	-2.496444e+00	-4.239150e+00	3.082154e-01	4.662830e-01	4.725778e-01	1.274916e-01	1.435534e+02	9.290675e-01	9.355428e-01	-6.735594e+00	2	1.000000e+14
-7.150075e-01	-8.217126e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	4.902808e-01	2.895352e-01	2.462376e-01	1.616624e-01	-1.190734e+02	7.150075e-01	8.217126e-01	-inf	96	8.405271e-03
-9.199063e-01	-6.768150e-01	-1.240000e+02	-7.211479e+00	-6.175812e+00	5.031849e-01	3.742324e-01	4.626426e-01	1.777123e-01	-1.104004e+02	9.199063e-01	6.768150e-01	-1.373873e+02	35	1.000000e+14
-9.067172e-01	-5.428694e-01	-2.330000e+02	3.648095e-01	-4.690492e-01	5.606193e-01	2.183746e-01	3.303427e-01	5.160820e-02	-4.828997e+01	9.067172e-01	5.428694e-01	-2.334690e+02	76	1.000000e+14
-7.019140e-01	-5.963272e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	5.266841e-01	2.163672e-01	3.535288e-01	1.498668e-01	-1.380041e+02	7.019140e-01	5.963272e-01	-inf	96	1.990649e-02
-6.447606e-01	-9.516006e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	9.275952e-01	3.724665e-01	4.863919e-01	2.121490e-01	-1.670063e+02	6.447606e-01	9.516006e-01	-inf	96	1.850071e-02
-9.389138e-01	-7.124908e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.096861e-01	2.974554e-01	4.290193e-01	1.051169e-01	-3.619147e+01	9.389138e-01	7.124908e-01	-inf	96	1.963270e-02
-7.151126e-01	-7.520992e-01	-1.590000e+02	6.629126e-02	2.014932e-01	6.284957e-01	4.283358e-01	1.683541e-01	2.754581e-01	-4.332333e+01	7.151126e-01	7.520992e-01	-1.590000e+02	43	1.000000e+14
-6.553551e-01	-8.750380e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.711638e-01	4.671485e-01	4.011243e-01	2.903926e-01	-9.258660e+01	6.553551e-01	8.750380e-01	-inf	96	3.133503e-02
-7.465331e-01	-7.100982e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	4.764878e-01	2.049950e-01	2.398062e-01	2.254730e-01	-9.725658e+01	7.465331e-01	7.100982e-01	-inf	96	1.794059e-02
-7.352406e-01	-9.095684e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.476681e-01	1.800536e-01	4.003517e-01	6.114188e-02	-6.958361e+01	7.352406e-01	9.095684e-01	-inf	96	1.039175e-02
-6.811320e-01	-9.770769e-01	-2.120000e+02	-4.796811e-01	-3.190696e-01	3.595276e-01	3.257820e-01	3.411281e-01	2.768239e-01	-4.611579e+01	6.811320e-01	9.770769e-01	-2.127988e+02	63	1.000000e+14
-5.973363e-01	-7.067473e-01	-1.900000e+01	-1.380386e+00	-1.287158e+00	4.895606e-01	3.772869e-01	4.487520e-01	1.116749e-01	1.526228e+02	5.973363e-01	7.067473e-01	-2.166754e+01	4	1.000000e+14
-5.064162e-01	-6.883668e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.276374e-01	2.299398e-01	3.341597e-01	8.048856e-02	1.110667e+02	5.064162e-01	6.883668e-01	-inf	96	1.335540e-02
-9.615996e-01	-9.439747e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.472058e-01	4.124953e-01	3.521106e-01	2.481970e-01	1.479615e+02	9.615996e-01	9.439747e-01	-inf	96	4.933722e-03
-9.811855e-01	-8.297196e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.789398e-01	3.388489e-01	2.977228e-01	8.985610e-02	1.241825e+02	9.811855e-01	8.297196e-01	-inf	96	1.618432e-02
-8.629774e-01	-5.175871e-01	1.000000e+01	-3.239631e+00	-3.279084e+00	8.470031e-01	4.184142e-01	4.376903e-01	2.606642e-01	7.586730e+00	8.629774e-01	5.175871e-01	-6.518715e+00	1	1.000000e+14
-9.596049e-01	-5.815602e-01	-1.010000e+02	-7.773985e-01	-7.002881e-01	6.074790e-01	3.911709e-01	4.458866e-01	2.992645e-01	5.957345e+01	9.596049e-01	5.815602e-01	-1.024777e+02	18	1.000000e+14
-9.628075e-01	-8.237135e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.544640e-01	2.048163e-01	3.659465e-01	2.827282e-01	-3.602494e+01	9.628075e-01	8.237135e-01	-inf	96	1.554373e-02
-7.140721e-01	-5.638574e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.085966e-01	2.367498e-01	3.553827e-01	1.988416e-01	-1.287365e+02	7.140721e-01	5.638574e-01	-inf	96	9.016065e-03
-7.354978e-01	-7.790948e-01	-2.040000e+02	-5.579045e+01	-5.566615e+01	3.893357e-01	2.240338e-01	3.238833e-01	1.764032e-01	2.383646e+01	7.354978e-01	7.790948e-01	-3.154566e+02	86	1.000000e+14
-9.395092e-01	-9.095368e-01	-2.150000e+02	-1.784845e+00	-2.602256e+00	7.248725e-01	4.115114e-01	3.789746e-01	1.051852e-01	-9.795955e+01	9.395092e-01	9.095368e-01	-2.193871e+02	70	1.000000e+14
-5.486961e-01	-9.721010e-01	-1.660000e+02	-3.519434e+00	-4.423806e+00	4.262712e-01	4.535106e-01	2.463621e-01	1.348725e-01	4.903247e+01	5.486961e-01	9.721010e-01	-1.739432e+02	46	1.000000e+14
-6.423118e-01	-6.306425e-01	-1.750000e+02	1.935677e-01	2.515575e-01	5.029186e-01	4.059481e-01	4.044824e-01	2.586872e-01	-1.823015e+01	6.423118e-01	6.306425e-01	-1.750000e+02	48	1.000000e+14
-8.925212e-01	-7.341594e-01	-3.900000e+01	-1.641333e+00	-1.741659e+00	4.777077e-01	2.800813e-01	4.872203e-01	7.974854e-02	-7.420045e+01	8.925212e-01	7.341594e-01	-4.238299e+01	7	1.000000e+14
-7.263008e-01	-7.582627e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.376924e-01	1.913138e-01	4.478977e-01	2.347056e-01	1.357300e+02	7.263008e-01	7.582627e-01	-inf	96	4.387557e-02
-8.744804e-01	-8.999714e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.637185e-01	4.953489e-01	1.875158e-01	9.858373e-02	1.471171e+02	8.744804e-01	8.999714e-01	-inf	96	1.584758e-02
-5.043141e-01	-9.617633e-01	-7.500000e+01	-5.764354e+00	-5.478661e+00	5.115288e-01	2.669284e-01	4.574097e-01	6.412083e-02	-1.175201e+02	5.043141e-01	9.617633e-01	-8.624302e+01	12	1.000000e+14
-9.340692e-01	-6.197849e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.982369e-01	1.630529e-01	4.799903e-01	1.382391e-01	7.246871e+01	9.340692e-01	6.197849e-01	-inf	96	2.171934e-02
-5.365998e-01	-8.364191e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	8.364892e-01	4.188487e-01	3.962566e-01	1.398551e-01	1.163269e+02	5.365998e-01	8.364191e-01	-inf	96	1.502778e-02
-7.057852e-01	-8.373984e-01	-1.400000e+02	-8.049864e+00	-6.964336e+00	5.484899e-01	3.566852e-01	4.440525e-01	2.488020e-01	3.854223e+01	7.057852e-01	8.373984e-01	-1.550142e+02	40	1.000000e+14
-6.555194e-01	-5.093524e-01	-2.350000e+02	-1.108464e+00	-7.885491e+00	6.940050e-01	4.391421e-01	3.335355e-01	1.932141e-01	-9.660318e+01	6.555194e-01	5.093524e-01	-2.439940e+02	80	1.000000e+14
-9.608423e-01	-8.793095e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	4.795033e-01	2.377995e-01	1.669501e-01	5.465732e-02	7.006282e+01	9.608423e-01	8.793095e-01	-inf	96	1.970116e-02
-8.621949e-01	-6.882952e-01	-2.050000e+02	2.581503e-01	2.892543e-01	3.131416e-01	3.829680e-01	3.364851e-01	2.655181e-01	6.173137e+01	8.621949e-01	6.882952e-01	-2.050000e+02	61	1.000000e+14
-8.646637e-01	-5.550452e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.869323e-01	3.318383e-01	2.751146e-01	2.807101e-01	-7.855558e+01	8.646637e-01	5.550452e-01	-inf	96	1.946052e-02
-8.465689e-01	-6.685573e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.970923e-01	1.632225e-01	4.677282e-01	2.394431e-01	1.312842e+02	8.465689e-01	6.685573e-01	-inf	96	2.030703e-02
-6.167993e-01	-9.530333e-01	-1.230000e+02	-2.718103e-01	-2.547912e-01	3.148013e-01	3.580181e-01	3.908979e-01	1.006289e-01	-3.331924e+01	6.167993e-01	9.530333e-01	-1.235266e+02	28	1.000000e+14
-9.987577e-01	-8.338443e-01	-2.440000e+02	3.000000e+00	-3.747325e+00	3.190504e-01	3.722608e-01	3.095203e-01	1.443955e-01	-1.213450e+02	9.987577e-01	8.338443e-01	-2.477473e+02	83	1.000000e+14
-8.275347e-01	-5.341740e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.952162e-01	1.730582e-01	3.250106e-01	2.610739e-01	4.795639e+01	8.275347e-01	5.341740e-01	-inf	96	3.179931e-02
-7.840767e-01	-5.241702e-01	-4.500000e+01	-3.559730e+00	-3.436653e+00	7.545028e-01	4.579016e-01	4.604067e-01	1.224735e-01	-2.647140e+01	7.840767e-01	5.241702e-01	-5.199638e+01	8	1.000000e+14
-7.815007e-01	-6.440205e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.505388e-01	4.247607e-01	4.279395e-01	2.736174e-01	-1.317442e+02	7.815007e-01	6.440205e-01	-inf	96	4.264507e-02
-9.256610e-01	-9.412599e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	6.747093e-01	2.180344e-01	1.891233e-01	2.146273e-01	1.317960e+02	9.256610e-01	9.412599e-01	-inf	96	1.375346e-02
-6.386903e-01	-8.067056e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.916806e-01	4.490723e-01	3.691930e-01	2.624022e-01	-9.687510e+01	6.386903e-01	8.067056e-01	-inf	96	1.832427e-02
-5.633375e-01	-7.353746e-01	-2.030000e+02	5.464421e-01	5.818078e-01	5.377491e-01	3.983012e-01	2.310148e-01	2.770268e-01	1.505061e+01	5.633375e-01	7.353746e-01	-2.030000e+02	60	1.000000e+14
-9.577170e-01	-9.882609e-01	-6.900000e+01	-1.942382e+00	-4.327438e+00	3.876949e-01	4.700661e-01	4.031671e-01	2.245749e-01	7.408896e+01	9.577170e-01	9.882609e-01	-7.526982e+01	11	1.000000e+14
-9.691644e-01	-6.081360e-01	-2.500000e+02	-1.797693e+308	-1.797693e+308	7.054485e-01	3.341910e-01	2.447731e-01	1.237786e-01	1.096187e+02	9.691644e-01	6.081360e-01	-inf	96	1.016687e-02
-7.089094e-01	-9.858058e-01	-2.190000e+02	-1.567768e-01	-1.224969e-01	4.937714e-01	3.484202e-01	1.582625e-01	1.288570e-01	-4.937939e+01	7.089094e-01	9.858058e-01	-2.192793e+02	69	1.000000e+14
-9.601461e-01	-5.433655e-01	-2.210000e+02	3.844367e-01	4.284439e-01	5.407122e-01	2.071266e-01	4.837664e-01	1.607188e-01	-1.281469e+02	9.601461e-01	5.433655e-01	-2.210000e+02	72	1.000000e+14
-6.200923e-01	-6.905938e-01	-1.150000e+02	-1.287160e+00	-3.860277e+00	3.577011e-01	4.926625e-01	2.014732e-01	2.959473e-01	9.162333e+01	6.200923e-01	6.905938e-01	-1.201474e+02	25	1.000000e+14
-6.934865e-01	-7.477882e-01	-9.400000e+01	1.414876e-01	2.894431e-01	4.214165e-01	3.047830e-01	3.599103e-01	1.211017e-01	1.256194e+02	6.934865e-01	7.477882e-01	-9.400000e+01	15	1.000000e+14
