# This file contains the data of initial population
# of objectives = 1, # of constraints = 1, # of real_var = 5, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
5.871494e+00	-1.500000e+02	3.912246e-01	4.874812e-01	4.299807e-01	1.636917e-01	1.068003e+01	-1.500000e+02	37	1.000000e+14
1.844616e+01	-1.770000e+02	4.578337e-01	4.116662e-01	3.801495e-01	1.760360e-01	-1.326470e+02	-1.770000e+02	47	9.936604e-01
4.380119e+00	-8.800000e+01	5.350800e-01	2.902182e-01	4.384738e-01	7.829264e-02	1.046877e+02	-8.800000e+01	14	1.000000e+14
1.797693e+308	-2.500000e+02	5.356414e-01	1.979972e-01	2.182928e-01	5.572046e-02	-1.451859e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.618160e-01	2.541720e-01	2.993693e-01	2.727025e-01	-8.747115e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.745787e-01	1.837902e-01	3.628721e-01	1.589487e-01	7.807224e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	6.697509e-01	3.453618e-01	3.656651e-01	2.616332e-01	1.046093e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.354364e-01	1.614258e-01	4.547445e-01	9.003775e-02	4.592366e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.601467e-01	2.346994e-01	3.733644e-01	2.182509e-01	-3.600104e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.872251e-01	4.225172e-01	3.545107e-01	1.450904e-01	-6.773146e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.772339e-01	2.945608e-01	1.746419e-01	1.267878e-01	3.573686e+01	-2.500000e+02	75	0.000000e+00
3.500156e+00	-1.430000e+02	5.842386e-01	2.143156e-01	3.628819e-01	2.329077e-01	3.619865e+01	-1.430000e+02	34	1.000000e+14
2.546212e+01	-1.930000e+02	8.004809e-01	4.254050e-01	2.703975e-01	1.724495e-01	1.246667e+01	-1.930000e+02	52	1.000000e+14
3.165400e+00	-1.290000e+02	4.110378e-01	2.151093e-01	3.040585e-01	1.504919e-01	-7.918384e-01	-1.290000e+02	29	1.000000e+14
1.797693e+308	-2.500000e+02	5.509601e-01	3.637820e-01	3.748821e-01	2.446754e-01	-1.327089e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.192224e-01	2.747274e-01	2.510466e-01	2.610068e-01	-2.026223e+00	-2.500000e+02	75	0.000000e+00
1.837657e+01	4.000000e+00	6.418166e-01	4.568013e-01	4.413296e-01	5.202270e-02	8.447050e+01	0.000000e+00	3	1.000000e+14
1.517955e+00	-1.770000e+02	4.499287e-01	1.942357e-01	2.588198e-01	2.100646e-01	-2.239114e+01	-1.770000e+02	47	1.000000e+14
1.797693e+308	-2.500000e+02	7.147345e-01	3.140558e-01	3.818447e-01	1.181740e-01	-1.087087e+02	-2.500000e+02	75	0.000000e+00
5.553908e+00	-1.340000e+02	7.196346e-01	4.508189e-01	3.432601e-01	1.781341e-01	-6.114854e+00	-1.340000e+02	30	1.000000e+14
2.120247e+00	-2.250000e+02	6.146243e-01	2.534641e-01	3.377171e-01	2.530677e-01	-5.729135e+01	-2.250000e+02	63	1.000000e+14
1.797693e+308	-2.500000e+02	6.755190e-01	2.333123e-01	2.546711e-01	2.651903e-01	-1.078450e+02	-2.500000e+02	75	1.000000e+14
7.764928e+00	-2.270000e+02	3.401597e-01	2.540621e-01	1.819804e-01	9.184985e-02	-1.321268e+02	-2.270000e+02	64	1.000000e+14
5.993486e+00	-1.690000e+02	5.226984e-01	3.885528e-01	2.259858e-01	1.365538e-01	2.070156e+01	-1.690000e+02	43	1.000000e+14
1.222289e+01	3.300000e+01	5.285809e-01	4.607984e-01	4.613010e-01	5.380215e-02	1.431679e+02	0.000000e+00	2	1.000000e+14
4.003814e+00	-1.510000e+02	5.206359e-01	1.871650e-01	4.882508e-01	2.461303e-01	-5.314829e+01	-1.510000e+02	38	1.000000e+14
9.877224e+00	-1.620000e+02	3.828301e-01	2.997803e-01	3.782546e-01	1.592100e-01	-1.081538e+02	-1.620000e+02	40	1.000000e+14
2.407868e+01	-1.090000e+02	8.496418e-01	3.827398e-01	4.599586e-01	1.558009e-01	1.141154e+01	-1.090000e+02	20	1.000000e+14
1.797693e+308	-2.500000e+02	9.365000e-01	4.876444e-01	1.783888e-01	7.737028e-02	7.156889e+01	-2.500000e+02	75	0.000000e+00
3.583309e+00	-1.710000e+02	7.055097e-01	3.765217e-01	2.772757e-01	2.685524e-01	-2.347688e+00	-1.710000e+02	44	1.000000e+14
1.797693e+308	-2.500000e+02	9.251362e-01	4.186777e-01	2.075361e-01	1.410501e-01	-2.822168e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.073677e-01	4.594625e-01	2.814008e-01	8.633034e-02	8.793856e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.011451e-01	2.947125e-01	3.031450e-01	2.148167e-01	-1.231702e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	5.328354e-01	1.535916e-01	1.702714e-01	1.545031e-01	8.359435e+01	-2.500000e+02	75	0.000000e+00
5.588050e+00	-2.330000e+02	3.240622e-01	4.487100e-01	3.152020e-01	6.646375e-02	-2.327765e+01	-2.330000e+02	65	1.000000e+14
3.238946e+00	-1.830000e+02	3.842414e-01	4.037649e-01	3.778529e-01	1.724211e-01	-1.836592e+01	-1.830000e+02	50	1.000000e+14
6.483752e+00	-8.800000e+01	4.554050e-01	3.568500e-01	3.737200e-01	1.992237e-01	1.584248e+01	-8.800000e+01	14	1.000000e+14
1.797693e+308	-2.500000e+02	9.932705e-01	4.975111e-01	2.510641e-01	2.645918e-01	9.622936e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.249368e-01	3.136543e-01	3.895270e-01	1.745574e-01	-1.554601e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	6.448849e-01	1.553396e-01	3.865960e-01	1.960344e-01	1.239899e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.973375e-01	4.558861e-01	2.993393e-01	1.178213e-01	-6.928187e+01	-2.500000e+02	75	0.000000e+00
4.907930e+00	-6.400000e+01	3.899154e-01	3.486229e-01	4.366276e-01	2.506836e-01	1.320486e+02	-6.400000e+01	9	1.000000e+14
1.797693e+308	-2.500000e+02	9.239027e-01	1.803367e-01	2.504340e-01	2.940780e-01	1.631041e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.621164e-01	4.136181e-01	2.063630e-01	7.306421e-02	1.189752e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.965040e-01	2.836753e-01	4.418561e-01	2.711460e-01	-1.616376e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.856478e-01	1.658627e-01	4.280995e-01	8.286016e-02	1.721630e+02	-2.500000e+02	75	0.000000e+00
5.943390e+00	-2.430000e+02	4.102840e-01	4.412253e-01	3.904326e-01	1.925610e-01	-5.924885e+01	-2.430000e+02	71	1.000000e+14
1.797693e+308	-2.500000e+02	6.530265e-01	2.732860e-01	3.672039e-01	1.948131e-01	-9.198283e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.822962e-01	2.187742e-01	1.564532e-01	2.449838e-01	-9.620694e+01	-2.500000e+02	75	0.000000e+00
8.449601e+00	-1.900000e+02	7.435964e-01	4.299226e-01	3.110181e-01	6.908289e-02	-1.842025e+01	-1.900000e+02	51	1.000000e+14
7.187374e+00	-2.270000e+02	4.544802e-01	3.405918e-01	3.572852e-01	2.241771e-01	-1.175565e+02	-2.270000e+02	64	1.000000e+14
4.147489e+00	-8.000000e+01	4.309071e-01	4.497538e-01	4.791986e-01	2.494320e-01	9.667175e+01	-8.000000e+01	13	1.000000e+14
1.797693e+308	-2.500000e+02	9.628379e-01	2.338893e-01	1.961939e-01	2.100225e-01	-1.541968e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.231250e-01	2.439807e-01	2.187318e-01	2.352222e-01	-6.573999e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.673910e-01	3.953449e-01	1.555738e-01	1.481396e-01	9.601186e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.861671e-01	2.345709e-01	2.157565e-01	2.685135e-01	1.023703e+02	-2.500000e+02	75	0.000000e+00
1.946488e+02	-2.170000e+02	4.322177e-01	4.489008e-01	2.667994e-01	1.039223e-01	-1.012770e+02	-2.170000e+02	62	1.000000e+14
1.883322e+01	-6.700000e+01	7.146720e-01	3.442386e-01	4.755540e-01	1.178199e-01	3.995080e+01	-6.700000e+01	10	1.000000e+14
8.795496e+02	-1.790000e+02	3.586104e-01	2.984721e-01	4.434273e-01	1.209440e-01	-1.291968e+02	-1.790000e+02	49	1.000000e+14
4.980038e+00	-2.080000e+02	4.264008e-01	3.690578e-01	1.519655e-01	1.469354e-01	-3.777269e+01	-2.080000e+02	59	1.000000e+00
1.797693e+308	-2.500000e+02	7.283321e-01	3.550992e-01	2.493457e-01	1.146221e-01	-4.666068e+01	-2.500000e+02	75	0.000000e+00
7.165707e+00	-1.210000e+02	4.475849e-01	2.817940e-01	3.201249e-01	1.929339e-01	4.621492e+01	-1.210000e+02	27	1.000000e+14
1.797693e+308	-2.500000e+02	9.483997e-01	3.842507e-01	2.142541e-01	2.231190e-01	7.946836e+00	-2.500000e+02	75	0.000000e+00
8.469023e+00	-1.480000e+02	5.809241e-01	4.206908e-01	2.747098e-01	2.821429e-01	7.336210e+01	-1.480000e+02	36	1.000000e+14
1.797693e+308	-2.500000e+02	7.498460e-01	2.167663e-01	2.736016e-01	2.800234e-01	-5.547055e+01	-2.500000e+02	75	0.000000e+00
4.420523e+00	-2.020000e+02	3.804915e-01	4.062281e-01	1.969246e-01	1.519090e-01	4.429107e+01	-2.020000e+02	55	1.000000e+14
1.797693e+308	-2.500000e+02	9.055539e-01	3.956316e-01	2.558114e-01	9.011101e-02	-8.309100e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	4.293002e-01	2.025453e-01	3.331247e-01	2.219830e-01	-1.081260e+02	-2.500000e+02	75	0.000000e+00
3.948843e+00	-2.400000e+02	8.470956e-01	3.508442e-01	2.699479e-01	2.761348e-01	-2.061776e+01	-2.400000e+02	69	1.000000e+14
7.947622e+00	-6.100000e+01	4.634116e-01	3.198257e-01	4.797922e-01	5.396960e-02	-1.802775e+01	-6.100000e+01	8	1.000000e+14
1.797693e+308	-2.500000e+02	6.442664e-01	3.592930e-01	4.164185e-01	1.817503e-01	1.435344e+02	-2.500000e+02	75	0.000000e+00
1.159086e+03	-2.140000e+02	4.985757e-01	1.931903e-01	4.985619e-01	9.549232e-02	-1.537528e+02	-2.140000e+02	61	1.000000e+14
1.797693e+308	-2.500000e+02	8.973385e-01	4.293487e-01	2.832335e-01	2.626194e-01	-5.164436e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	5.286057e-01	2.476654e-01	2.379843e-01	1.223150e-01	1.456363e+02	-2.500000e+02	75	0.000000e+00
9.065361e+00	-9.700000e+01	5.344409e-01	2.949176e-01	4.694426e-01	1.152785e-01	-1.222102e+02	-9.700000e+01	16	1.000000e+14
1.797693e+308	-2.500000e+02	7.149467e-01	3.571831e-01	2.875823e-01	1.578536e-01	1.159579e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.260756e-01	1.983627e-01	2.289833e-01	1.914599e-01	-1.708923e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.325659e-01	4.725778e-01	2.584883e-01	2.775381e-01	1.253472e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.097599e-01	2.451404e-01	2.895352e-01	1.187412e-01	-1.867265e+01	-2.500000e+02	75	0.000000e+00
1.240815e+01	-1.100000e+02	4.118532e-01	3.005053e-01	3.751988e-01	1.225660e-01	4.923244e+01	-1.100000e+02	21	1.000000e+14
1.797693e+308	-2.500000e+02	9.252852e-01	3.287972e-01	2.145996e-01	2.599532e-01	-5.122949e+01	-2.500000e+02	75	0.000000e+00
3.343950e+00	-2.330000e+02	5.606193e-01	2.183746e-01	3.303427e-01	5.160820e-02	-4.828997e+01	-2.330000e+02	65	1.000000e+14
1.797693e+308	-2.500000e+02	8.694040e-01	1.800086e-01	2.633420e-01	9.740517e-02	2.852885e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	5.796270e-01	1.869959e-01	2.913398e-01	9.816359e-02	1.387976e+02	-2.500000e+02	75	0.000000e+00
1.126428e+01	-1.230000e+02	7.449330e-01	4.863919e-01	3.770086e-01	5.570981e-02	-7.366761e+01	-1.230000e+02	28	1.000000e+14
1.797693e+308	-2.500000e+02	9.322408e-01	4.048430e-01	2.974554e-01	2.492995e-01	-9.783631e+01	-2.500000e+02	75	0.000000e+00
1.170823e+01	-1.440000e+02	5.776171e-01	4.572397e-01	2.987435e-01	1.673199e-01	1.033358e+02	-1.440000e+02	35	1.000000e+14
1.797693e+308	-2.500000e+02	3.367082e-01	4.656413e-01	2.816767e-01	1.575563e-01	1.469464e+00	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.711638e-01	4.671485e-01	4.011243e-01	2.903926e-01	-9.258660e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	5.174971e-01	4.125266e-01	2.382439e-01	8.928211e-02	-8.519377e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.913244e-01	2.277434e-01	3.225731e-01	1.550491e-01	-1.165934e+00	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	3.601073e-01	4.003517e-01	1.655986e-01	1.252974e-01	-1.033161e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.733958e-01	1.797638e-01	3.257820e-01	1.865201e-01	1.425535e+02	-2.500000e+02	75	0.000000e+00
5.379804e+00	-1.060000e+02	5.577684e-01	2.767924e-01	4.839538e-01	1.177002e-01	5.228692e+01	-1.060000e+02	19	1.000000e+14
1.797693e+308	-2.500000e+02	8.975041e-01	2.363448e-01	4.776228e-01	9.866813e-02	-3.027690e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	6.276374e-01	2.299398e-01	3.341597e-01	8.048856e-02	1.110667e+02	-2.500000e+02	75	0.000000e+00
3.328980e+00	-2.340000e+02	3.089827e-01	2.818568e-01	3.236029e-01	2.374966e-01	2.711064e+01	-2.340000e+02	66	1.000000e+14
1.272720e+01	-1.060000e+02	8.549517e-01	4.729615e-01	4.731197e-01	2.719873e-01	6.446991e+01	-1.060000e+02	19	1.000000e+14
1.797693e+308	-2.500000e+02	6.776977e-01	2.977228e-01	2.057985e-01	2.637018e-01	1.618299e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.616074e-01	4.235016e-01	4.184142e-01	2.554931e-01	1.199298e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	6.651735e-01	4.040842e-01	1.623110e-01	1.598139e-01	6.617089e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.917733e-01	4.989702e-01	3.845735e-01	2.798024e-01	-1.179079e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	8.544640e-01	2.048163e-01	3.659465e-01	2.827282e-01	-3.602494e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.479305e-01	3.765995e-01	3.542983e-01	1.119642e-01	3.038266e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.167564e-01	1.962635e-01	2.998505e-01	8.192870e-02	-1.303322e+02	-2.500000e+02	75	0.000000e+00
2.758727e+00	-1.420000e+02	4.480677e-01	3.238833e-01	3.269645e-01	1.920260e-01	-1.015151e+01	-1.420000e+02	33	1.000000e+14
1.405159e+01	-2.430000e+02	6.907328e-01	3.624362e-01	4.115114e-01	2.135533e-01	-9.774068e+01	-2.430000e+02	71	1.000000e+14
1.032196e+01	4.400000e+01	4.540809e-01	4.576564e-01	4.366758e-01	9.509685e-02	1.285106e+02	0.000000e+00	1	1.000000e+14
5.510666e+00	-1.710000e+02	4.927241e-01	2.688214e-01	3.740325e-01	7.434803e-02	1.554707e+02	-1.710000e+02	44	1.000000e+14
3.101635e+00	-1.750000e+02	5.029186e-01	4.059481e-01	4.044824e-01	2.586872e-01	-1.823015e+01	-1.750000e+02	46	1.000000e+14
1.797693e+308	-2.500000e+02	4.992365e-01	2.414497e-01	2.388538e-01	1.429152e-01	1.622203e+02	-2.500000e+02	75	0.000000e+00
2.447991e+00	-2.350000e+02	3.832959e-01	2.507996e-01	4.247648e-01	1.670797e-01	4.384619e+01	-2.350000e+02	67	1.000000e+14
0.000000e+00	-2.490000e+02	3.826276e-01	4.478977e-01	4.085878e-01	2.719500e-01	-1.658943e+01	-2.490000e+02	74	1.000000e+14
8.124653e+00	-1.170000e+02	6.615677e-01	3.318592e-01	4.953489e-01	7.679697e-02	-1.069828e+02	-1.170000e+02	25	1.000000e+14
1.797693e+308	-2.500000e+02	9.442342e-01	4.121363e-01	4.299800e-01	1.255460e-01	-5.807156e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.148194e-01	1.697692e-01	2.074799e-01	5.215706e-02	1.482343e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.982369e-01	1.630529e-01	4.799903e-01	1.382391e-01	7.246871e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.076968e-01	2.338494e-01	4.182446e-01	2.420348e-01	7.125658e+01	-2.500000e+02	75	0.000000e+00
5.431437e+00	-1.770000e+02	5.515944e-01	4.413269e-01	1.756198e-01	2.182095e-01	-5.075503e+01	-1.770000e+02	47	2.742257e-02
4.940036e+00	-1.370000e+02	7.133703e-01	4.440525e-01	4.283228e-01	2.025302e-01	-3.095039e+01	-1.370000e+02	32	1.000000e+14
6.188271e+02	-1.770000e+02	7.723578e-01	3.470025e-01	4.391421e-01	1.810968e-01	2.549979e+01	-1.770000e+02	47	0.000000e+00
1.797693e+308	-2.500000e+02	4.567936e-01	2.588636e-01	1.565467e-01	1.141083e-01	-8.720045e+01	-2.500000e+02	75	0.000000e+00
1.437778e+00	-2.470000e+02	3.339003e-01	1.565202e-01	3.950628e-01	2.804211e-01	9.051662e+01	-2.470000e+02	73	1.000000e+14
2.829121e+00	-2.050000e+02	3.131416e-01	3.829680e-01	3.364851e-01	2.655181e-01	6.173137e+01	-2.050000e+02	57	1.000000e+14
1.797693e+308	-2.500000e+02	8.070728e-01	2.818066e-01	3.934661e-01	1.798845e-01	-4.988541e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	9.459883e-01	2.464444e-01	4.052646e-01	7.752259e-02	2.354613e+01	-2.500000e+02	75	0.000000e+00
4.215770e+00	-1.780000e+02	3.264450e-01	4.677282e-01	4.152203e-01	2.687744e-01	6.759821e+01	-1.780000e+02	48	1.000000e+14
1.797693e+308	-2.500000e+02	5.359802e-01	1.574007e-01	3.580181e-01	2.220700e-01	-1.041196e+02	-2.500000e+02	75	0.000000e+00
9.040374e+00	-1.020000e+02	5.833615e-01	2.317595e-01	4.671233e-01	5.680372e-02	4.726080e+01	-1.020000e+02	18	1.000000e+14
1.797693e+308	-2.500000e+02	6.190406e-01	2.821537e-01	2.036550e-01	2.993788e-01	5.869103e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	6.952162e-01	1.730582e-01	3.250106e-01	2.610739e-01	4.795639e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.585486e-01	1.739218e-01	3.772514e-01	2.699297e-01	1.354067e+02	-2.500000e+02	75	0.000000e+00
2.863708e+01	-7.300000e+01	5.029258e-01	2.985286e-01	3.488537e-01	6.208511e-02	5.026938e+01	-7.300000e+01	11	1.000000e+14
2.296817e+03	-2.010000e+02	8.495214e-01	4.279395e-01	4.630644e-01	8.089702e-02	2.205049e+01	-2.010000e+02	54	1.000000e+14
1.514601e+01	-1.630000e+02	5.016287e-01	3.373547e-01	2.180344e-01	7.794521e-02	5.547819e+01	-1.630000e+02	41	1.000000e+14
1.797693e+308	-2.500000e+02	9.135920e-01	4.479627e-01	4.588819e-01	2.256002e-01	1.240723e+02	-2.500000e+02	75	0.000000e+00
3.878932e+01	-2.340000e+02	7.383861e-01	4.473630e-01	2.281249e-01	1.193452e-01	3.969390e+01	-2.340000e+02	66	1.000000e+14
2.686011e+00	-2.030000e+02	5.377491e-01	3.983012e-01	2.310148e-01	2.770268e-01	1.505061e+01	-2.030000e+02	56	1.000000e+14
4.912529e+00	-1.930000e+02	3.886725e-01	3.147622e-01	1.938474e-01	2.786186e-01	7.816713e+01	-1.930000e+02	52	1.000000e+14
1.405226e+04	-1.200000e+02	7.888097e-01	3.990890e-01	4.704019e-01	2.941304e-01	2.772427e+01	-1.200000e+02	26	1.000000e+14
1.797693e+308	-2.500000e+02	6.683820e-01	2.447731e-01	2.532901e-01	2.532991e-01	1.534150e+02	-2.500000e+02	75	0.000000e+00
5.308157e+00	-9.000000e+01	4.513903e-01	2.468857e-01	3.484202e-01	5.590178e-02	-6.460025e+01	-9.000000e+01	15	1.000000e+14
7.441858e+00	-1.000000e+02	5.512412e-01	2.962366e-01	4.900641e-01	1.359686e-01	-1.178734e+02	-1.000000e+02	17	1.000000e+14
1.797693e+308	-2.500000e+02	9.675327e-01	3.050063e-01	1.968531e-01	2.800730e-01	-1.446442e+02	-2.500000e+02	75	0.000000e+00
1.689462e+01	-1.150000e+02	3.577011e-01	4.926625e-01	2.014732e-01	2.959473e-01	9.162333e+01	-1.150000e+02	23	1.000000e+14
4.721118e+02	-2.080000e+02	4.681292e-01	2.834157e-01	2.107082e-01	1.605593e-01	3.491032e+01	-2.080000e+02	59	0.000000e+00
1.929008e+01	-2.050000e+02	4.990849e-01	4.506194e-01	2.854406e-01	1.738941e-01	-1.020436e+02	-2.050000e+02	57	1.000000e+14
1.797693e+308	-2.500000e+02	9.145979e-01	4.577688e-01	1.899566e-01	2.149482e-01	1.388683e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.028962e-01	2.589125e-01	4.374817e-01	1.651429e-01	-1.233262e+02	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	5.265780e-01	1.995212e-01	2.034427e-01	1.281619e-01	-1.465972e+01	-2.500000e+02	75	0.000000e+00
5.830316e+00	-1.570000e+02	5.313465e-01	4.096937e-01	3.369996e-01	2.948671e-01	-9.035143e+01	-1.570000e+02	39	1.000000e+14
6.144814e+00	-1.160000e+02	5.883073e-01	4.678495e-01	2.611670e-01	2.324705e-01	-5.660380e+01	-1.160000e+02	24	1.000000e+14
1.797693e+308	-2.500000e+02	5.782338e-01	3.084636e-01	2.773350e-01	1.546653e-01	9.917253e+01	-2.500000e+02	75	0.000000e+00
4.697413e+00	-2.420000e+02	3.746482e-01	2.025824e-01	4.591560e-01	5.389487e-02	4.547735e+01	-2.420000e+02	70	1.000000e+14
2.632783e+01	2.500000e+01	5.109701e-01	4.934104e-01	3.626756e-01	2.071540e-01	8.817726e+01	0.000000e+00	4	1.000000e+14
5.599042e+00	-1.630000e+02	4.659376e-01	3.644736e-01	1.515123e-01	1.799820e-01	-5.878494e+01	-1.630000e+02	41	1.000000e+14
3.530488e+00	-1.650000e+02	3.444974e-01	3.052496e-01	1.863868e-01	1.005667e-01	1.160788e+02	-1.650000e+02	42	1.000000e+14
1.945255e+01	-6.000000e+00	6.465690e-01	4.889091e-01	3.992792e-01	7.545167e-02	7.971657e+01	-6.000000e+00	5	1.000000e+14
1.797693e+308	-2.500000e+02	9.972256e-01	1.845038e-01	1.604502e-01	1.988452e-01	3.303772e+01	-2.500000e+02	75	0.000000e+00
1.797693e+308	-2.500000e+02	7.924738e-01	2.174661e-01	3.980228e-01	2.776464e-01	7.381540e+01	-2.500000e+02	75	0.000000e+00
1.042662e+01	-2.420000e+02	3.960179e-01	3.714680e-01	2.598397e-01	8.151801e-02	-8.157545e+01	-2.420000e+02	70	1.000000e+14
5.318722e+00	-1.740000e+02	5.088881e-01	3.006128e-01	4.220205e-01	1.525498e-01	1.458692e+02	-1.740000e+02	45	1.000000e+14
1.797693e+308	-2.500000e+02	9.578809e-01	3.618878e-01	3.698263e-01	2.026283e-01	-3.449588e+01	-2.500000e+02	75	0.000000e+00
4.718618e+00	-2.200000e+01	5.479196e-01	2.668848e-01	4.381482e-01	9.723915e-02	-3.391282e+01	-2.200000e+01	6	1.000000e+14
